Date,Max Temp (°F),Min Temp (°F),Avg Temp (°F)
2004-12-15 06:00:00,36.4568,19.4468,27.24305
2004-12-16 06:00:00,40.506798,30.7868,34.3493
2004-12-17 06:00:00,33.3968,24.486801,28.7843
2004-12-18 06:00:00,38.4368,23.0468,31.96805
2004-12-19 06:00:00,21.0668,7.476801,11.466801
2004-12-20 06:00:00,29.7068,9.0068,18.9668
2004-12-21 06:00:00,36.9968,18.0968,26.4743
2004-12-22 06:00:00,17.2868,10.5368,13.986801
2004-12-23 06:00:00,17.1968,8.2868,12.726801
2004-12-24 06:00:00,11.1668,0.63679886,6.4568005
2004-12-25 06:00:00,23.226799,9.726801,17.020552
2004-12-26 06:00:00,24.306799,16.3868,20.740551
2004-12-27 06:00:00,27.4568,15.486801,21.6968
2004-12-28 06:00:00,39.8768,23.1368,32.14055
2004-12-29 06:00:00,39.6068,27.9968,33.3593
2004-12-30 06:00:00,54.3668,32.4068,42.9293
2004-12-31 06:00:00,53.8268,31.1468,47.46305
2005-01-01 06:00:00,38.0768,27.9968,32.11805
2005-01-02 06:00:00,52.9268,31.2368,43.06055
2005-01-03 06:00:00,34.9268,31.5968,33.54305
2005-01-04 06:00:00,35.1068,30.8768,33.16805
2005-01-05 06:00:00,30.7868,26.1968,28.004301
2005-01-06 06:00:00,27.2768,14.226801,23.815552
2005-01-07 06:00:00,24.7568,9.726801,17.3918
2005-01-08 06:00:00,27.1868,16.0268,21.4043
2005-01-09 06:00:00,36.0968,16.1168,27.75305
2005-01-10 06:00:00,34.4768,23.8568,29.414299
2005-01-11 06:00:00,35.3768,32.0468,33.9818
2005-01-12 06:00:00,58.506798,33.7568,46.113052
2005-01-13 06:00:00,45.3668,16.7468,30.81305
2005-01-14 06:00:00,14.226801,5.8568,10.345549
2005-01-15 06:00:00,16.6568,5.4967995,10.776802
2005-01-16 06:00:00,15.216801,7.0268,10.435551
2005-01-17 06:00:00,9.816799,1.8067989,5.5980473
2005-01-18 06:00:00,22.4168,3.4267998,12.494301
2005-01-19 06:00:00,33.8468,22.6868,28.7168
2005-01-20 06:00:00,27.726799,20.976799,25.17305
2005-01-21 06:00:00,22.956799,16.836802,19.844301
2005-01-22 06:00:00,22.056799,9.0968,16.484299
2005-01-23 06:00:00,19.1768,3.2467995,10.2293
2005-01-24 06:00:00,30.2468,13.956799,22.42055
2005-01-25 06:00:00,37.2668,16.9268,28.1768
2005-01-26 06:00:00,33.5768,18.6368,24.7493
2005-01-27 06:00:00,19.2668,5.9467983,14.0468025
2005-01-28 06:00:00,22.8668,3.2467995,13.836802
2005-01-29 06:00:00,32.4068,17.736801,25.14305
2005-01-30 06:00:00,32.3168,19.1768,27.13805
2005-01-31 06:00:00,32.4968,13.326801,22.859299
2005-02-01 06:00:00,33.1268,18.5468,26.5943
2005-02-02 06:00:00,32.6768,16.2968,24.205551
2005-02-03 06:00:00,42.0368,11.1668,27.584301
2005-02-04 06:00:00,47.256798,18.7268,34.1543
2005-02-05 06:00:00,54.4568,32.5868,41.86055
2005-02-06 06:00:00,47.256798,37.8968,42.276802
2005-02-07 06:00:00,45.276802,31.7768,40.308052
2005-02-08 06:00:00,30.8768,23.1368,26.8043
2005-02-09 06:00:00,30.6068,21.7868,25.383049
2005-02-10 06:00:00,32.4068,21.4268,25.488049
2005-02-11 06:00:00,41.5868,23.3168,31.06055
2005-02-12 06:00:00,47.1668,30.5168,36.16055
2005-02-13 06:00:00,41.0468,32.1368,36.79055
2005-02-14 06:00:00,47.436802,36.7268,41.84555
2005-02-15 06:00:00,41.6768,31.9568,35.7968
2005-02-16 06:00:00,35.1968,24.2168,29.3768
2005-02-17 06:00:00,26.5568,19.086802,23.751799
2005-02-18 06:00:00,26.2868,10.986801,18.77555
2005-02-19 06:00:00,41.136803,21.8768,30.00305
2005-02-20 06:00:00,36.4568,30.3368,33.1343
2005-02-21 06:00:00,37.8068,30.6068,33.5168
2005-02-22 06:00:00,33.8468,24.396801,30.2843
2005-02-23 06:00:00,36.9068,23.226799,29.69555
2005-02-24 06:00:00,35.4668,24.396801,29.598051
2005-02-25 06:00:00,41.6768,26.646801,33.34055
2005-02-26 06:00:00,31.3268,22.236801,25.9943
2005-02-27 06:00:00,40.0568,25.2968,32.3918
2005-02-28 06:00:00,35.4668,26.2868,30.81305
2005-03-01 06:00:00,25.6568,18.9068,22.67555
2005-03-02 06:00:00,24.6668,13.686802,18.8393
2005-03-03 06:00:00,33.3068,20.4368,25.4243
2005-03-04 06:00:00,43.386803,24.9368,33.4268
2005-03-05 06:00:00,43.2068,26.8268,34.44305
2005-03-06 06:00:00,59.7668,35.1968,48.15305
2005-03-07 06:00:00,53.7368,20.706799,40.0493
2005-03-08 06:00:00,30.5168,15.7568,22.44305
2005-03-09 06:00:00,30.5168,19.2668,24.5168
2005-03-10 06:00:00,36.1868,23.3168,29.3768
2005-03-11 06:00:00,36.5468,25.9268,31.1093
2005-03-12 06:00:00,31.9568,22.3268,26.4293
2005-03-13 06:00:00,34.1168,18.7268,25.27055
2005-03-14 06:00:00,38.9768,22.956799,30.2543
2005-03-15 06:00:00,40.0568,23.1368,30.4043
2005-03-16 06:00:00,46.8968,26.5568,35.2718
2005-03-17 06:00:00,32.2268,27.3668,29.0093
2005-03-18 06:00:00,43.8368,27.0968,34.8668
2005-03-19 06:00:00,48.4268,31.9568,40.2818
2005-03-20 06:00:00,40.326797,27.9968,33.0218
2005-03-21 06:00:00,36.7268,24.5768,30.34055
2005-03-22 06:00:00,39.0668,28.6268,33.69305
2005-03-23 06:00:00,38.7968,28.5368,33.0368
2005-03-24 06:00:00,47.526802,26.1068,36.64055
2005-03-25 06:00:00,36.1868,30.4268,33.15305
2005-03-26 06:00:00,43.5668,30.4268,35.38055
2005-03-27 06:00:00,46.4468,27.9968,36.66305
2005-03-28 06:00:00,54.5468,29.4368,41.45555
2005-03-29 06:00:00,63.9068,35.1968,50.703053
2005-03-30 06:00:00,70.2968,51.3968,58.495552
2005-03-31 06:00:00,56.3468,44.1068,48.8468
2005-04-01 06:00:00,53.8268,35.0168,43.92305
2005-04-02 06:00:00,51.5768,35.5568,41.0168
2005-04-03 06:00:00,59.6768,29.9768,43.90055
2005-04-04 06:00:00,63.3668,34.6568,50.399303
2005-04-05 06:00:00,73.1768,51.0368,62.37305
2005-04-06 06:00:00,73.7168,51.3968,64.28931
2005-04-07 06:00:00,48.2468,39.1568,43.10555
2005-04-08 06:00:00,55.7168,37.2668,45.7568
2005-04-09 06:00:00,61.2968,40.776802,50.995552
2005-04-10 06:00:00,71.6468,47.9768,58.7693
2005-04-11 06:00:00,68.9468,51.2168,58.754303
2005-04-12 06:00:00,51.0368,43.1168,46.3868
2005-04-13 06:00:00,50.4068,38.3468,43.435547
2005-04-14 06:00:00,56.3468,39.6968,46.5068
2005-04-15 06:00:00,58.8668,36.9068,47.718052
2005-04-16 06:00:00,69.666794,43.8368,56.7518
2005-04-17 06:00:00,72.2768,48.9668,57.8018
2005-04-18 06:00:00,77.316795,46.8068,63.659298
2005-04-19 06:00:00,76.8668,58.686802,67.76555
2005-04-20 06:00:00,65.7068,44.3768,54.2843
2005-04-21 06:00:00,54.276802,41.9468,47.238052
2005-04-22 06:00:00,46.1768,37.1768,42.2318
2005-04-23 06:00:00,41.0468,34.4768,36.58805
2005-04-24 06:00:00,50.7668,34.2068,42.24305
2005-04-25 06:00:00,63.1868,39.4268,51.74555
2005-04-26 06:00:00,55.1768,42.1268,48.13805
2005-04-27 06:00:00,53.0168,39.9668,46.16555
2005-04-28 06:00:00,54.0968,39.1568,44.901802
2005-04-29 06:00:00,52.6568,40.776802,45.7343
2005-04-30 06:00:00,54.4568,34.7468,46.694298
2005-05-01 06:00:00,50.8568,36.0968,44.09555
2005-05-02 06:00:00,45.8168,36.2768,41.4368
2005-05-03 06:00:00,48.7868,34.9268,42.4118
2005-05-04 06:00:00,58.9568,34.9268,48.1193
2005-05-05 06:00:00,65.7968,42.3968,54.925552
2005-05-06 06:00:00,72.816795,49.3268,60.9743
2005-05-07 06:00:00,59.3168,47.9768,53.886803
2005-05-08 06:00:00,79.6568,48.3368,66.79804
2005-05-09 06:00:00,75.6068,62.8268,68.4893
2005-05-10 06:00:00,79.4768,60.396797,69.17555
2005-05-11 06:00:00,60.0368,45.276802,51.081802
2005-05-12 06:00:00,53.7368,44.6468,49.278053
2005-05-13 06:00:00,74.7968,47.436802,59.909298
2005-05-14 06:00:00,64.6268,49.686802,56.89805
2005-05-15 06:00:00,54.186802,45.0968,49.97555
2005-05-16 06:00:00,56.7068,41.0468,50.31305
2005-05-17 06:00:00,68.4068,47.436802,58.05305
2005-05-18 06:00:00,73.7168,55.2668,64.36805
2005-05-19 06:00:00,74.0768,55.6268,62.54555
2005-05-20 06:00:00,64.2668,51.8468,56.91305
2005-05-21 06:00:00,71.5568,49.1468,61.829304
2005-05-22 06:00:00,78.0368,57.6068,67.0793
2005-05-23 06:00:00,66.7868,52.5668,61.02305
2005-05-24 06:00:00,63.096798,50.3168,56.339302
2005-05-25 06:00:00,65.7068,51.3968,59.0018
2005-05-26 06:00:00,71.5568,55.1768,62.7593
2005-05-27 06:00:00,69.4868,54.0968,61.7468
2005-05-28 06:00:00,66.5168,51.0368,59.91305
2005-05-29 06:00:00,69.3968,48.0668,60.831802
2005-05-30 06:00:00,70.746796,52.7468,62.20805
2005-05-31 06:00:00,69.5768,54.276802,61.8518
2005-06-01 06:00:00,76.9568,56.9768,67.33805
2005-06-02 06:00:00,74.7968,61.9268,67.075554
2005-06-03 06:00:00,73.1768,63.096798,67.975555
2005-06-04 06:00:00,87.5768,65.3468,76.4393
2005-06-05 06:00:00,88.0268,73.8968,80.2343
2005-06-06 06:00:00,86.94679,67.6868,77.4668
2005-06-07 06:00:00,90.006805,68.7668,80.530556
2005-06-08 06:00:00,90.7268,72.0068,81.5768
2005-06-09 06:00:00,89.0168,70.2968,79.6118
2005-06-10 06:00:00,87.0368,71.4668,79.17305
2005-06-11 06:00:00,88.4768,72.636795,79.3418
2005-06-12 06:00:00,80.1968,71.916794,75.53929
2005-06-13 06:00:00,86.94679,68.496796,78.47181
2005-06-14 06:00:00,80.2868,69.4868,74.36179
2005-06-15 06:00:00,72.636795,62.736797,67.30805
2005-06-16 06:00:00,77.0468,58.3268,67.64555
2005-06-17 06:00:00,66.5168,58.9568,62.778057
2005-06-18 06:00:00,67.5968,57.5168,63.606804
2005-06-19 06:00:00,76.3268,58.776802,68.29805
2005-06-20 06:00:00,83.346794,60.846798,73.319305
2005-06-21 06:00:00,86.6768,66.1568,75.25056
2005-06-22 06:00:00,80.6468,66.8768,73.2968
2005-06-23 06:00:00,91.356804,65.5268,80.10305
2005-06-24 06:00:00,96.1268,74.4368,86.02429
2005-06-25 06:00:00,86.6768,72.0068,78.708046
2005-06-26 06:00:00,91.9868,70.4768,82.6043
2005-06-27 06:00:00,93.2468,74.2568,84.6743
2005-06-28 06:00:00,89.8268,75.5168,81.3443
2005-06-29 06:00:00,85.1468,72.7268,79.7618
2005-06-30 06:00:00,89.3768,75.1568,82.49555
2005-07-01 06:00:00,75.8768,64.3568,70.2968
2005-07-02 06:00:00,72.996796,61.2068,67.45055
2005-07-03 06:00:00,85.8668,62.8268,75.0968
2005-07-04 06:00:00,80.916794,68.6768,74.669304
2005-07-05 06:00:00,83.2568,65.7968,73.12805
2005-07-06 06:00:00,77.496796,65.3468,71.02429
2005-07-07 06:00:00,77.0468,67.5968,71.80805
2005-07-08 06:00:00,81.3668,65.166794,73.96055
2005-07-09 06:00:00,85.7768,62.466797,75.91055
2005-07-10 06:00:00,88.1168,66.7868,78.7568
2005-07-11 06:00:00,86.496796,68.8568,79.21055
2005-07-12 06:00:00,78.3068,71.1068,74.50056
2005-07-13 06:00:00,82.7168,71.7368,77.00929
2005-07-14 06:00:00,82.8068,72.0068,77.36931
2005-07-15 06:00:00,83.9768,70.386795,77.28305
2005-07-16 06:00:00,87.4868,72.2768,79.38305
2005-07-17 06:00:00,93.7868,71.6468,83.26805
2005-07-18 06:00:00,90.636795,75.7868,81.8993
2005-07-19 06:00:00,88.2068,68.7668,79.45805
2005-07-20 06:00:00,92.256805,69.3068,79.72055
2005-07-21 06:00:00,88.6568,72.0068,79.42055
2005-07-22 06:00:00,81.816795,71.1068,76.39805
2005-07-23 06:00:00,86.496796,68.8568,78.9518
2005-07-24 06:00:00,98.646805,77.6768,87.97804
2005-07-25 06:00:00,93.4268,76.8668,83.69555
2005-07-26 06:00:00,83.166794,67.3268,76.8443
2005-07-27 06:00:00,72.0968,63.006798,67.739296
2005-07-28 06:00:00,77.4068,57.2468,68.62055
2005-07-29 06:00:00,79.9268,62.466797,70.84805
2005-07-30 06:00:00,81.7268,63.5468,74.01305
2005-07-31 06:00:00,86.7668,68.4068,77.7143
2005-08-01 06:00:00,89.5568,68.9468,79.7993
2005-08-02 06:00:00,89.9168,70.6568,81.0818
2005-08-03 06:00:00,91.896805,73.1768,83.32805
2005-08-04 06:00:00,90.0968,77.2268,82.60805
2005-08-05 06:00:00,81.1868,69.8468,75.9143
2005-08-06 06:00:00,83.0768,64.2668,75.569305
2005-08-07 06:00:00,86.496796,64.7168,77.020546
2005-08-08 06:00:00,89.646805,66.4268,79.26681
2005-08-09 06:00:00,92.7068,69.7568,82.011795
2005-08-10 06:00:00,86.496796,71.4668,78.69305
2005-08-11 06:00:00,81.0068,72.636795,76.6718
2005-08-12 06:00:00,84.4268,71.1968,76.9343
2005-08-13 06:00:00,77.496796,70.6568,72.8393
2005-08-14 06:00:00,76.1468,65.886795,71.5343
2005-08-15 06:00:00,79.746796,64.1768,72.68181
2005-08-16 06:00:00,81.1868,65.0768,73.6268
2005-08-17 06:00:00,82.5368,64.0868,74.8643
2005-08-18 06:00:00,84.9668,70.9268,77.4218
2005-08-19 06:00:00,87.0368,69.0368,77.94305
2005-08-20 06:00:00,84.4268,71.916794,77.0768
2005-08-21 06:00:00,80.3768,67.2368,73.5593
2005-08-22 06:00:00,70.2068,64.7168,67.43555
2005-08-23 06:00:00,70.2968,63.4568,67.05305
2005-08-24 06:00:00,75.3368,63.276802,69.4718
2005-08-25 06:00:00,76.6868,65.5268,71.0693
2005-08-26 06:00:00,83.4368,66.3368,75.04054
2005-08-27 06:00:00,83.166794,69.2168,75.565544
2005-08-28 06:00:00,83.7068,67.7768,75.483055
2005-08-29 06:00:00,83.5268,66.7868,75.3518
2005-08-30 06:00:00,79.2068,65.2568,72.5168
2005-08-31 06:00:00,75.246796,65.6168,69.8618
2005-09-01 06:00:00,83.4368,65.5268,73.75055
2005-09-02 06:00:00,81.5468,63.9968,72.52431
2005-09-03 06:00:00,78.1268,62.916798,69.6293
2005-09-04 06:00:00,79.566795,60.0368,69.8543
2005-09-05 06:00:00,85.0568,64.9868,74.94679
2005-09-06 06:00:00,84.246796,66.066795,75.22806
2005-09-07 06:00:00,87.666794,67.9568,77.519295
2005-09-08 06:00:00,80.4668,68.8568,73.71304
2005-09-09 06:00:00,83.7968,66.246796,75.40805
2005-09-10 06:00:00,88.6568,69.9368,79.214294
2005-09-11 06:00:00,90.0968,72.0968,81.059296
2005-09-12 06:00:00,89.646805,74.5268,81.31805
2005-09-13 06:00:00,91.896805,74.5268,81.903046
2005-09-14 06:00:00,74.6168,64.9868,69.741806
2005-09-15 06:00:00,71.4668,62.016796,66.93305
2005-09-16 06:00:00,68.6768,58.776802,64.2968
2005-09-17 06:00:00,74.5268,55.5368,65.6768
2005-09-18 06:00:00,80.6468,60.9368,70.48805
2005-09-19 06:00:00,83.7968,66.3368,72.715546
2005-09-20 06:00:00,80.1968,62.8268,71.2868
2005-09-21 06:00:00,84.4268,63.276802,73.38306
2005-09-22 06:00:00,87.1268,67.5068,73.89305
2005-09-23 06:00:00,67.416794,63.096798,65.50055
2005-09-24 06:00:00,72.9068,61.2968,67.33805
2005-09-25 06:00:00,76.8668,66.9668,71.02055
2005-09-26 06:00:00,69.666794,61.566795,65.388054
2005-09-27 06:00:00,72.9068,54.5468,63.81305
2005-09-28 06:00:00,74.166794,53.0168,62.8418
2005-09-29 06:00:00,60.4868,47.886803,53.901802
2005-09-30 06:00:00,68.496796,47.9768,58.13555
2005-10-01 06:00:00,76.416794,54.0968,64.88555
2005-10-02 06:00:00,82.4468,59.9468,71.05805
2005-10-03 06:00:00,85.1468,69.5768,76.50305
2005-10-04 06:00:00,85.3268,69.5768,76.833046
2005-10-05 06:00:00,83.7968,69.9368,76.536804
2005-10-06 06:00:00,72.4568,50.136803,56.545555
2005-10-07 06:00:00,54.9968,47.526802,51.3968
2005-10-08 06:00:00,53.8268,49.0568,51.411804
2005-10-09 06:00:00,57.2468,50.136803,53.778053
2005-10-10 06:00:00,60.6668,53.4668,56.98805
2005-10-11 06:00:00,61.8368,56.256798,58.78805
2005-10-12 06:00:00,63.6368,57.4268,59.9768
2005-10-13 06:00:00,70.9268,54.9968,62.86055
2005-10-14 06:00:00,74.2568,52.8368,63.65555
2005-10-15 06:00:00,65.886795,53.5568,59.133053
2005-10-16 06:00:00,60.4868,48.6068,53.71805
2005-10-17 06:00:00,70.8368,47.0768,57.18305
2005-10-18 06:00:00,70.9268,51.8468,61.0043
2005-10-19 06:00:00,62.1068,51.756798,56.3468
2005-10-20 06:00:00,54.3668,49.5968,52.499302
2005-10-21 06:00:00,57.2468,49.686802,52.776802
2005-10-22 06:00:00,53.1068,44.3768,48.9893
2005-10-23 06:00:00,49.776802,39.8768,44.418053
2005-10-24 06:00:00,48.5168,43.026802,45.39305
2005-10-25 06:00:00,50.5868,42.1268,46.023052
2005-10-26 06:00:00,51.2168,42.3968,46.116802
2005-10-27 06:00:00,51.0368,40.9568,45.3968
2005-10-28 06:00:00,54.3668,38.7968,46.1018
2005-10-29 06:00:00,59.136803,38.2568,48.0218
2005-10-30 06:00:00,62.1968,43.6568,52.769302
2005-10-31 06:00:00,60.6668,50.0468,55.0943
2005-11-01 06:00:00,55.2668,40.9568,48.7343
2005-11-02 06:00:00,63.1868,42.1268,53.0243
2005-11-03 06:00:00,67.2368,55.2668,60.8168
2005-11-04 06:00:00,68.496796,52.8368,60.933052
2005-11-05 06:00:00,61.6568,51.1268,55.206802
2005-11-06 06:00:00,59.8568,44.1968,49.8293
2005-11-07 06:00:00,61.9268,41.4968,50.8643
2005-11-08 06:00:00,60.2168,46.8968,54.17555
2005-11-09 06:00:00,64.6268,42.576797,53.703053
2005-11-10 06:00:00,47.0768,35.2868,40.7543
2005-11-11 06:00:00,57.5168,37.3568,47.02055
2005-11-12 06:00:00,62.916798,47.7968,55.02305
2005-11-13 06:00:00,62.5568,40.776802,50.81555
2005-11-14 06:00:00,47.256798,36.8168,42.1418
2005-11-15 06:00:00,48.2468,40.2368,45.00305
2005-11-16 06:00:00,39.0668,24.7568,29.86805
2005-11-17 06:00:00,26.0168,17.4668,21.629301
2005-11-18 06:00:00,38.2568,21.3368,30.44555
2005-11-19 06:00:00,51.5768,33.0368,40.870552
2005-11-20 06:00:00,46.9868,32.1368,39.68555
2005-11-21 06:00:00,47.256798,34.7468,40.566803
2005-11-22 06:00:00,37.0868,28.3568,33.7793
2005-11-23 06:00:00,44.8268,30.8768,37.2968
2005-11-24 06:00:00,38.2568,18.0968,22.484303
2005-11-25 06:00:00,26.916801,17.0168,22.015549
2005-11-26 06:00:00,41.4068,25.1168,32.88305
2005-11-27 06:00:00,52.8368,38.9768,46.581802
2005-11-28 06:00:00,57.7868,44.5568,52.930553
2005-11-29 06:00:00,43.1168,27.8168,32.3843
2005-11-30 06:00:00,30.3368,25.0268,26.96555
2005-12-01 06:00:00,30.3368,23.1368,26.89055
2005-12-02 06:00:00,23.226799,14.7668,19.570549
2005-12-03 06:00:00,29.7968,20.6168,25.9343
2005-12-04 06:00:00,27.3668,16.4768,23.87555
2005-12-05 06:00:00,18.7268,8.1068,13.071802
2005-12-06 06:00:00,20.0768,8.1968,13.068054
2005-12-07 06:00:00,16.836802,3.1567993,10.07555
2005-12-08 06:00:00,26.3768,11.076801,20.676802
2005-12-09 06:00:00,27.726799,9.546801,17.204302
2005-12-10 06:00:00,30.6968,11.1668,20.8868
2005-12-11 06:00:00,30.6068,17.0168,24.7493
2005-12-12 06:00:00,27.3668,14.406799,19.098051
2005-12-13 06:00:00,26.2868,14.046801,19.3043
2005-12-14 06:00:00,33.5768,20.8868,28.31555
2005-12-15 06:00:00,34.6568,23.0468,30.3443
2005-12-16 06:00:00,23.226799,14.7668,19.17305
2005-12-17 06:00:00,19.7168,7.9268,14.031801
2005-12-18 06:00:00,14.136801,4.4167995,7.855551
2005-12-19 06:00:00,8.736801,-1.3432007,3.726801
2005-12-20 06:00:00,20.8868,5.0467987,12.299303
2005-12-21 06:00:00,20.3468,6.486801,11.4818
2005-12-22 06:00:00,35.9168,7.1168003,26.38055
2005-12-23 06:00:00,41.8568,35.4668,37.5593
2005-12-24 06:00:00,39.1568,32.6768,35.59805
2005-12-25 06:00:00,36.0068,32.3168,34.5893
2005-12-26 06:00:00,37.3568,30.2468,32.78555
2005-12-27 06:00:00,43.8368,29.8868,34.57805
2005-12-28 06:00:00,37.2668,33.3068,35.4893
2005-12-29 06:00:00,36.7268,32.4968,34.3268
2005-12-30 06:00:00,38.8868,32.0468,34.41305
2005-12-31 06:00:00,38.3468,31.4168,34.19555
2006-01-01 06:00:00,41.4068,28.6268,36.13055
2006-01-02 06:00:00,40.5968,37.9868,39.5018
2006-01-03 06:00:00,41.7668,36.6368,39.06305
2006-01-04 06:00:00,41.0468,36.0968,39.40055
2006-01-05 06:00:00,36.3668,29.9768,33.91055
2006-01-06 06:00:00,32.2268,27.636799,29.59055
2006-01-07 06:00:00,39.7868,28.6268,32.6468
2006-01-08 06:00:00,42.8468,29.1668,35.2343
2006-01-09 06:00:00,38.2568,31.2368,34.1018
2006-01-10 06:00:00,37.7168,28.0868,33.2393
2006-01-11 06:00:00,39.9668,35.3768,37.63055
2006-01-12 06:00:00,53.1068,37.2668,43.983047
2006-01-13 06:00:00,45.006798,30.1568,37.0493
2006-01-14 06:00:00,34.2068,26.2868,29.883049
2006-01-15 06:00:00,39.6968,28.0868,33.36305
2006-01-16 06:00:00,45.006798,30.6968,36.6968
2006-01-17 06:00:00,38.9768,28.0868,33.92555
2006-01-18 06:00:00,32.4068,24.5768,28.2293
2006-01-19 06:00:00,52.386803,31.3268,41.34305
2006-01-20 06:00:00,42.2168,31.8668,34.93055
2006-01-21 06:00:00,32.5868,16.206799,26.2118
2006-01-22 06:00:00,36.1868,13.5068,23.939299
2006-01-23 06:00:00,29.0768,17.0168,24.5093
2006-01-24 06:00:00,38.1668,27.3668,33.44555
2006-01-25 06:00:00,32.5868,22.4168,29.1743
2006-01-26 06:00:00,38.7068,18.456799,29.8343
2006-01-27 06:00:00,48.5168,31.4168,38.9918
2006-01-28 06:00:00,49.506798,37.6268,44.1143
2006-01-29 06:00:00,47.526802,38.6168,44.433052
2006-01-30 06:00:00,38.4368,31.5068,34.5293
2006-01-31 06:00:00,37.8968,30.6068,33.25055
2006-02-01 06:00:00,48.0668,33.8468,40.39805
2006-02-02 06:00:00,41.9468,29.7968,35.47055
2006-02-03 06:00:00,45.0968,30.9668,36.45305
2006-02-04 06:00:00,31.9568,24.9368,29.5943
2006-02-05 06:00:00,32.2268,22.7768,26.324299
2006-02-06 06:00:00,33.8468,21.6968,26.57555
2006-02-07 06:00:00,32.3168,22.5068,25.90805
2006-02-08 06:00:00,29.7068,23.1368,25.983051
2006-02-09 06:00:00,32.4068,18.0068,25.671799
2006-02-10 06:00:00,39.1568,24.8468,30.31805
2006-02-11 06:00:00,35.1968,24.1268,28.8893
2006-02-12 06:00:00,32.1368,22.8668,26.83805
2006-02-13 06:00:00,35.5568,17.1068,26.0993
2006-02-14 06:00:00,50.4968,25.6568,36.96305
2006-02-15 06:00:00,40.326797,31.2368,34.1468
2006-02-16 06:00:00,35.1968,19.5368,30.52805
2006-02-17 06:00:00,25.2968,5.316799,18.8093
2006-02-18 06:00:00,9.3668,-8.003201,1.5817986
2006-02-19 06:00:00,21.5168,3.9668007,13.131802
2006-02-20 06:00:00,32.7668,13.956799,23.178051
2006-02-21 06:00:00,37.8068,22.3268,28.26305
2006-02-22 06:00:00,45.3668,26.736801,35.04305
2006-02-23 06:00:00,40.1468,25.7468,32.37305
2006-02-24 06:00:00,43.8368,22.6868,33.4268
2006-02-25 06:00:00,40.5968,23.1368,30.0968
2006-02-26 06:00:00,34.026802,18.8168,26.226799
2006-02-27 06:00:00,35.2868,23.0468,29.35805
2006-02-28 06:00:00,36.1868,23.226799,28.8368
2006-03-01 06:00:00,38.6168,28.4468,33.5918
2006-03-02 06:00:00,35.1968,25.8368,31.9343
2006-03-03 06:00:00,33.8468,22.4168,26.7593
2006-03-04 06:00:00,36.8168,22.7768,27.6068
2006-03-05 06:00:00,32.3168,24.2168,29.26805
2006-03-06 06:00:00,34.9268,27.9068,31.45805
2006-03-07 06:00:00,40.2368,21.8768,32.8643
2006-03-08 06:00:00,54.3668,36.4568,45.4793
2006-03-09 06:00:00,57.0668,35.4668,49.2068
2006-03-10 06:00:00,52.2068,35.1968,42.4343
2006-03-11 06:00:00,64.4468,40.2368,51.14555
2006-03-12 06:00:00,56.9768,38.9768,45.52805
2006-03-13 06:00:00,63.006798,33.6668,51.2393
2006-03-14 06:00:00,39.8768,28.3568,33.70805
2006-03-15 06:00:00,42.1268,25.9268,33.2618
2006-03-16 06:00:00,36.1868,30.9668,33.3818
2006-03-17 06:00:00,35.4668,26.1968,29.9243
2006-03-18 06:00:00,37.6268,24.5768,29.6993
2006-03-19 06:00:00,41.136803,26.646801,31.96805
2006-03-20 06:00:00,34.2968,27.726799,30.7118
2006-03-21 06:00:00,31.3268,26.3768,28.24805
2006-03-22 06:00:00,45.8168,25.5668,34.679302
2006-03-23 06:00:00,41.2268,29.7968,34.82555
2006-03-24 06:00:00,38.8868,28.4468,33.10055
2006-03-25 06:00:00,41.6768,27.9968,34.7093
2006-03-26 06:00:00,42.756798,27.636799,34.6418
2006-03-27 06:00:00,49.0568,26.646801,38.14805
2006-03-28 06:00:00,44.1068,35.3768,39.756798
2006-03-29 06:00:00,50.3168,33.4868,43.1243
2006-03-30 06:00:00,66.6068,39.4268,54.0368
2006-03-31 06:00:00,65.166794,48.3368,58.169296
2006-04-01 06:00:00,47.7068,37.3568,43.683052
2006-04-02 06:00:00,60.1268,35.9168,48.3293
2006-04-03 06:00:00,57.1568,38.3468,46.0943
2006-04-04 06:00:00,53.6468,35.6468,44.6168
2006-04-05 06:00:00,55.1768,35.0168,45.14555
2006-04-06 06:00:00,57.7868,40.2368,48.94805
2006-04-07 06:00:00,51.6668,32.2268,43.1018
2006-04-08 06:00:00,40.776802,31.5068,35.2118
2006-04-09 06:00:00,52.2068,27.5468,40.47305
2006-04-10 06:00:00,65.2568,38.4368,51.8918
2006-04-11 06:00:00,69.3068,48.7868,60.5393
2006-04-12 06:00:00,71.3768,57.3368,64.4243
2006-04-13 06:00:00,74.6168,51.3068,63.6143
2006-04-14 06:00:00,75.9668,58.9568,66.43805
2006-04-15 06:00:00,62.286797,47.1668,53.22305
2006-04-16 06:00:00,55.6268,47.0768,51.250553
2006-04-17 06:00:00,52.8368,43.6568,47.2193
2006-04-18 06:00:00,60.756798,42.8468,51.7643
2006-04-19 06:00:00,70.0268,49.4168,58.386803
2006-04-20 06:00:00,72.3668,52.7468,61.889297
2006-04-21 06:00:00,67.1468,47.3468,58.18055
2006-04-22 06:00:00,64.6268,47.7968,55.60055
2006-04-23 06:00:00,67.9568,43.1168,53.0093
2006-04-24 06:00:00,69.3068,39.6968,55.89305
2006-04-25 06:00:00,49.9568,37.5368,40.46555
2006-04-26 06:00:00,61.3868,32.0468,48.7418
